MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,Predicted_Sale_Price
80,3,10090,4,0,5,1963,1999,8,52.61934156378601,1046.1179698216736,174200.0
20,3,8700,4,0,7,1961,1961,6,52.61934156378601,1046.1179698216736,143000.0
20,3,8300,4,0,6,1968,1968,11,52.61934156378601,1046.1179698216736,135890.0
20,3,7200,4,0,3,1950,1950,12,52.61934156378601,1046.1179698216736,106200.0
20,3,7500,4,0,7,1959,2003,3,52.61934156378601,1046.1179698216736,142300.0
20,3,7315,4,0,6,1958,1958,3,52.61934156378601,1046.1179698216736,142740.0
20,3,7903,4,0,5,1960,1960,3,52.61934156378601,1046.1179698216736,129940.0
20,3,8000,4,0,5,1960,1960,3,52.61934156378601,1046.1179698216736,129940.0
20,3,7000,0,0,6,1961,1961,3,52.61934156378601,1046.1179698216736,134830.0
20,3,6600,4,0,5,1962,1962,11,52.61934156378601,1046.1179698216736,129300.0
85,3,6760,4,0,5,1962,1962,6,52.61934156378601,1046.1179698216736,152247.4
30,4,6978,4,0,7,1926,1980,7,52.61934156378601,1046.1179698216736,120500.0
50,4,6000,4,0,6,1927,1950,7,52.61934156378601,1046.1179698216736,139780.0
30,4,4480,0,0,5,1922,1950,0,52.61934156378601,1046.1179698216736,120600.0
30,4,3153,4,0,6,1920,1990,7,52.61934156378601,1046.1179698216736,116060.0
30,4,7200,4,0,8,1940,1950,10,52.61934156378601,1046.1179698216736,131100.0
50,4,9000,0,0,8,1900,2006,9,52.61934156378601,1046.1179698216736,150270.0
50,4,5925,4,0,6,1900,1950,7,52.61934156378601,1046.1179698216736,143570.0
70,4,9639,4,0,8,1900,1950,7,52.61934156378601,1046.1179698216736,139380.0
70,4,10337,4,0,9,1910,1999,10,52.61934156378601,1046.1179698216736,167000.0
70,4,9863,4,0,6,1927,1950,11,52.61934156378601,1046.1179698216736,135700.0
70,4,4571,4,0,7,1910,1950,7,52.61934156378601,1046.1179698216736,135000.0
50,4,8398,4,0,8,1910,1990,11,52.61934156378601,1046.1179698216736,152170.0
70,4,3600,4,0,7,1930,2005,10,52.61934156378601,1046.1179698216736,155047.4
75,4,13500,0,0,8,1879,1987,11,52.61934156378601,1046.1179698216736,197480.0
20,4,8626,4,0,6,1956,1956,7,52.61934156378601,1046.1179698216736,135800.0
80,4,11800,4,0,7,1949,2002,9,52.61934156378601,1046.1179698216736,153000.0
40,3,6854,4,0,7,1925,1994,7,52.61934156378601,1046.1179698216736,132890.0
50,4,8674,4,0,6,1950,1950,7,52.61934156378601,1046.1179698216736,163400.0
50,4,6125,4,0,7,1939,1998,7,52.61934156378601,1046.1179698216736,158800.0
70,4,6000,4,0,6,1939,1950,7,52.61934156378601,1046.1179698216736,145380.0
45,4,6120,4,0,7,1939,1950,0,52.61934156378601,1046.1179698216736,146300.0
50,4,6240,4,0,5,1938,1950,10,52.61934156378601,1046.1179698216736,152160.0
50,4,6240,4,0,8,1939,1952,11,52.61934156378601,1046.1179698216736,153180.0
50,4,6240,4,0,7,1930,1992,11,52.61934156378601,1046.1179698216736,145600.0
50,4,6120,4,0,6,1926,1950,11,52.61934156378601,1046.1179698216736,138280.0
70,4,7755,4,0,8,1918,1995,11,52.61934156378601,1046.1179698216736,151600.0
50,3,8850,4,0,7,1920,1950,11,52.61934156378601,1046.1179698216736,156690.0
50,3,8550,4,0,5,1926,1950,6,52.61934156378601,1046.1179698216736,148580.0
70,4,5700,0,0,6,1929,1990,11,52.61934156378601,1046.1179698216736,146447.4
45,4,5680,4,0,4,1901,1950,0,52.61934156378601,1046.1179698216736,119980.0
50,4,5680,4,0,3,1901,1950,0,52.61934156378601,1046.1179698216736,112360.0
80,4,13200,0,0,6,1963,1963,6,52.61934156378601,1046.1179698216736,188280.0
60,4,9780,4,0,9,1950,2005,10,52.61934156378601,1046.1179698216736,175600.0
50,4,10320,4,0,5,1915,1950,7,52.61934156378601,1046.1179698216736,125280.0
190,4,4330,4,1,6,1958,1958,7,52.61934156378601,1046.1179698216736,133680.0
50,4,10320,0,0,1,1910,1950,11,52.61934156378601,1046.1179698216736,92200.0
70,3,12888,4,0,8,1937,1980,11,52.61934156378601,1046.1179698216736,173220.0
190,3,4484,0,1,6,1942,1979,8,52.61934156378601,1046.1179698216736,134059.4
190,3,11235,4,1,5,1963,1963,6,52.61934156378601,1046.1179698216736,125400.0
85,3,11235,4,0,5,1964,1980,6,52.61934156378601,1046.1179698216736,144620.0
20,3,14299,4,0,3,1964,1964,6,52.61934156378601,1046.1179698216736,121500.0
80,3,14149,4,0,8,1964,2001,6,52.61934156378601,1046.1179698216736,164400.0
20,3,11677,4,0,4,1966,1966,6,52.61934156378601,1046.1179698216736,144250.0
190,3,8425,3,1,6,1971,1990,6,52.61934156378601,1046.1179698216736,139880.0
20,3,8665,4,0,5,1968,1968,6,52.61934156378601,1046.1179698216736,144550.0
20,3,8398,4,0,5,1967,1967,7,52.61934156378601,1046.1179698216736,131100.0
20,3,8169,0,0,7,1966,1966,8,52.61934156378601,1046.1179698216736,137090.0
20,3,14175,4,0,5,1956,1998,3,52.61934156378601,1046.1179698216736,175630.0
60,3,16779,4,0,4,1920,1996,11,52.61934156378601,1046.1179698216736,147940.0
50,3,6960,4,0,8,1940,1998,11,52.61934156378601,1046.1179698216736,145457.4
20,3,11375,4,0,5,1954,1995,10,52.61934156378601,1046.1179698216736,144590.0
20,3,13770,0,0,6,1958,1998,8,52.61934156378601,1046.1179698216736,174900.0
20,3,9000,4,0,7,1945,1950,11,52.61934156378601,1046.1179698216736,128700.0
20,3,11075,0,0,5,1984,1984,11,52.61934156378601,1046.1179698216736,160200.0
20,3,17541,0,0,7,1948,2005,11,52.61934156378601,1046.1179698216736,172900.0
20,3,22692,4,0,5,1953,1953,7,52.61934156378601,1046.1179698216736,140730.0
20,3,17808,4,0,5,1946,1950,11,52.61934156378601,1046.1179698216736,119370.0
20,3,12671,0,0,7,1954,1994,7,52.61934156378601,1046.1179698216736,165270.0
50,3,10512,4,0,6,1954,1954,11,52.61934156378601,1046.1179698216736,141500.0
20,3,5400,4,0,5,1958,1958,7,52.61934156378601,1046.1179698216736,115040.0
30,3,11515,1,0,5,1958,1994,6,52.61934156378601,1046.1179698216736,144590.0
120,3,3869,4,4,6,1984,1984,11,52.61934156378601,1046.1179698216736,152584.8
20,3,9280,4,0,6,1951,1951,11,52.61934156378601,1046.1179698216736,140400.0
50,3,11100,4,0,6,1951,1994,11,52.61934156378601,1046.1179698216736,131340.0
50,3,7550,4,0,5,1920,1950,7,52.61934156378601,1046.1179698216736,155400.0
50,3,23920,4,0,5,1984,1984,11,52.61934156378601,1046.1179698216736,180200.0
60,3,9317,4,0,5,1994,2001,10,52.61934156378601,1046.1179698216736,225786.4
20,3,9178,4,0,5,2007,2007,10,52.61934156378601,1046.1179698216736,158281.8
20,3,10481,4,0,5,2006,2007,5,52.61934156378601,1046.1179698216736,127986.4
20,3,10235,4,0,5,2007,2007,10,52.61934156378601,1046.1179698216736,127986.4
20,3,11750,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,167900.0
20,3,8760,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,153016.0
20,3,7242,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,167900.0
60,3,9316,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,250986.4
60,3,8883,4,0,5,1988,1988,6,52.61934156378601,1046.1179698216736,203800.0
20,3,20064,4,0,6,1976,1976,11,52.61934156378601,1046.1179698216736,136900.0
20,3,14217,1,0,5,1994,1994,10,52.61934156378601,1046.1179698216736,153400.0
60,3,10021,4,0,6,1997,2006,10,52.61934156378601,1046.1179698216736,259000.0
20,3,8428,4,0,7,1994,1994,10,52.61934156378601,1046.1179698216736,161000.0
20,3,16561,4,0,5,1996,1996,10,52.61934156378601,1046.1179698216736,159700.0
60,3,10820,1,0,5,1999,1999,10,52.61934156378601,1046.1179698216736,228438.0
60,3,12352,1,0,5,1998,1999,10,52.61934156378601,1046.1179698216736,248800.0
60,3,9543,4,0,5,2001,2001,10,52.61934156378601,1046.1179698216736,242300.0
60,3,8826,4,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,231400.0
20,3,11800,4,0,5,1974,1974,6,52.61934156378601,1046.1179698216736,146200.0
80,3,8660,4,0,5,1976,1976,10,52.61934156378601,1046.1179698216736,148000.0
80,3,9720,4,0,7,1977,1977,8,52.61934156378601,1046.1179698216736,171500.0
20,3,8982,1,0,5,1977,1977,5,52.61934156378601,1046.1179698216736,183050.0
20,3,16300,1,0,4,1977,1977,6,52.61934156378601,1046.1179698216736,155200.0
20,3,9675,0,0,6,1975,1975,6,52.61934156378601,1046.1179698216736,139050.0
20,3,7200,4,0,5,1972,2000,10,52.61934156378601,1046.1179698216736,140800.0
20,3,7200,4,0,8,1972,2006,8,52.61934156378601,1046.1179698216736,141150.0
20,3,11354,4,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,148700.0
60,3,8749,4,0,5,2003,2003,10,52.61934156378601,1046.1179698216736,221316.0
60,3,8158,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,191000.0
20,3,11927,4,0,5,1994,1995,6,52.61934156378601,1046.1179698216736,159800.0
60,3,12728,4,0,5,2001,2001,10,52.61934156378601,1046.1179698216736,255800.0
60,3,15295,0,0,5,1996,2002,10,52.61934156378601,1046.1179698216736,231400.0
20,3,17227,1,0,5,1999,2000,10,52.61934156378601,1046.1179698216736,163300.0
60,3,8145,4,0,5,2007,2007,10,52.61934156378601,1046.1179698216736,189100.0
20,3,8769,2,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,167896.0
20,3,8334,4,0,5,2006,2007,10,52.61934156378601,1046.1179698216736,157200.0
60,3,8333,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,192640.0
60,3,9045,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,276395.4
85,3,9825,4,0,5,1967,1967,6,52.61934156378601,1046.1179698216736,134000.0
20,3,8308,4,0,6,1963,1963,10,52.61934156378601,1046.1179698216736,135990.0
50,3,16287,4,0,6,1925,1950,10,52.61934156378601,1046.1179698216736,138000.0
20,3,8240,4,0,6,1960,1960,6,52.61934156378601,1046.1179698216736,135100.0
80,3,6285,4,0,6,1976,1976,6,52.61934156378601,1046.1179698216736,134970.0
90,3,9555,1,2,6,1979,1979,8,52.61934156378601,1046.1179698216736,133600.0
60,3,7023,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,176420.0
20,3,39290,4,0,5,2008,2009,5,52.61934156378601,1046.1179698216736,180125.4
180,4,3675,4,4,5,2005,2005,10,52.61934156378601,1046.1179698216736,146048.0
20,3,6400,4,0,7,1959,2000,12,52.61934156378601,1046.1179698216736,142150.0
90,3,6882,0,2,3,1955,1955,0,52.61934156378601,1046.1179698216736,143524.0
90,3,8741,4,2,6,1946,1950,8,52.61934156378601,1046.1179698216736,143300.0
40,3,10042,0,0,8,1920,1995,11,52.61934156378601,1046.1179698216736,158300.0
20,3,8172,4,0,5,1955,1955,7,52.61934156378601,1046.1179698216736,130500.0
20,3,8172,4,0,5,1955,1955,12,52.61934156378601,1046.1179698216736,126800.0
90,3,10890,4,2,6,1923,1950,11,52.61934156378601,1046.1179698216736,129500.0
30,3,7223,4,0,5,1926,1950,9,52.61934156378601,1046.1179698216736,132140.0
50,3,6821,4,0,7,1921,2005,11,52.61934156378601,1046.1179698216736,163540.0
70,3,4000,4,0,8,1930,1995,11,52.61934156378601,1046.1179698216736,158290.0
70,3,6720,4,0,7,1921,1950,10,52.61934156378601,1046.1179698216736,151560.0
70,3,7155,4,0,8,1926,1991,11,52.61934156378601,1046.1179698216736,160600.0
70,3,7230,4,0,7,1927,1992,10,52.61934156378601,1046.1179698216736,159820.0
20,3,13108,4,0,5,1951,1951,11,52.61934156378601,1046.1179698216736,144497.4
50,3,7810,4,0,6,1930,2003,0,52.61934156378601,1046.1179698216736,154120.0
190,3,6221,4,1,5,1941,1950,10,52.61934156378601,1046.1179698216736,140974.8
20,3,25485,1,0,4,1960,1960,11,52.61934156378601,1046.1179698216736,128730.0
20,3,21579,1,0,6,1968,1968,6,52.61934156378601,1046.1179698216736,157980.0
160,4,1782,4,3,6,1980,1980,7,52.61934156378601,1046.1179698216736,142380.0
20,3,17871,4,0,5,1995,1996,10,52.61934156378601,1046.1179698216736,159700.0
120,4,3907,4,4,5,1988,1988,6,52.61934156378601,1046.1179698216736,159100.0
20,3,20693,0,0,5,1971,1971,8,52.61934156378601,1046.1179698216736,169550.0
20,3,18044,1,0,5,1986,1986,12,52.61934156378601,1046.1179698216736,157680.0
50,4,7000,0,0,7,1940,1950,11,52.61934156378601,1046.1179698216736,153700.0
50,4,7288,4,0,7,1925,2003,10,52.61934156378601,1046.1179698216736,138560.0
70,4,9060,4,0,6,1923,1999,11,52.61934156378601,1046.1179698216736,164600.0
30,4,3672,4,0,7,1922,1950,9,52.61934156378601,1046.1179698216736,114580.0
50,4,11067,0,0,4,1939,1950,7,52.61934156378601,1046.1179698216736,105780.0
190,0,8250,4,1,6,1895,2006,10,52.61934156378601,1046.1179698216736,128360.0
20,0,6565,0,0,6,1957,1980,7,52.61934156378601,1046.1179698216736,136640.0
30,0,6060,4,0,9,1930,2007,7,52.61934156378601,1046.1179698216736,124930.0
120,4,5568,4,4,5,2006,2007,5,52.61934156378601,1046.1179698216736,183276.0
85,3,12150,1,0,6,1979,1979,6,52.61934156378601,1046.1179698216736,181840.0
20,3,10000,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,156680.0
20,3,12864,1,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,150700.0
20,3,9928,1,0,5,1991,1992,6,52.61934156378601,1046.1179698216736,167780.0
80,3,8750,4,0,6,1975,1975,8,52.61934156378601,1046.1179698216736,148000.0
85,3,8410,0,0,6,1974,1974,8,52.61934156378601,1046.1179698216736,135500.0
120,3,4054,4,4,6,1987,1987,10,52.61934156378601,1046.1179698216736,195480.0
20,3,19958,4,0,8,1958,1995,6,52.61934156378601,1046.1179698216736,156980.0
20,3,8368,4,0,5,2006,2007,10,52.61934156378601,1046.1179698216736,157200.0
20,3,8298,4,0,5,2006,2007,10,52.61934156378601,1046.1179698216736,157200.0
20,3,10331,1,0,7,1985,1985,8,52.61934156378601,1046.1179698216736,153300.0
20,3,6718,4,0,5,2001,2001,10,52.61934156378601,1046.1179698216736,174000.0
20,3,11305,4,0,5,2002,2002,10,52.61934156378601,1046.1179698216736,148700.0
20,3,7777,4,0,5,1996,1996,10,52.61934156378601,1046.1179698216736,146800.0
60,3,11800,4,0,5,2003,2004,10,52.61934156378601,1046.1179698216736,265800.0
20,3,12633,4,0,5,2006,2007,7,52.61934156378601,1046.1179698216736,156300.0
20,3,43500,4,0,5,1953,1953,7,52.61934156378601,1046.1179698216736,160530.0
120,4,6710,3,4,5,1996,1997,10,52.61934156378601,1046.1179698216736,173900.0
160,4,1504,4,3,4,1972,1972,5,52.61934156378601,1046.1179698216736,126800.0
180,4,1533,4,3,5,1970,1970,5,52.61934156378601,1046.1179698216736,111500.0
160,4,1495,4,4,6,1970,1970,5,52.61934156378601,1046.1179698216736,126600.0
160,4,1890,4,3,3,1976,1976,5,52.61934156378601,1046.1179698216736,133980.0
85,3,9129,4,0,5,1977,1977,8,52.61934156378601,1046.1179698216736,149500.0
80,3,15957,0,0,6,1977,1977,6,52.61934156378601,1046.1179698216736,175400.0
20,3,33983,4,0,6,1977,1994,8,52.61934156378601,1046.1179698216736,181250.0
60,3,8286,0,0,7,1977,1977,8,52.61934156378601,1046.1179698216736,146000.0
85,3,6723,4,0,7,1971,1971,11,52.61934156378601,1046.1179698216736,147334.8
20,3,27697,4,0,3,1961,1961,8,52.61934156378601,1046.1179698216736,150480.0
20,3,11000,0,0,6,1976,2003,8,52.61934156378601,1046.1179698216736,138300.0
20,3,11625,4,0,7,1983,1983,6,52.61934156378601,1046.1179698216736,178700.0
20,3,10447,4,0,6,1984,1984,8,52.61934156378601,1046.1179698216736,155300.0
20,3,11027,4,0,5,1954,1954,11,52.61934156378601,1046.1179698216736,132600.0
20,3,10533,4,0,6,1956,1956,10,52.61934156378601,1046.1179698216736,126280.0
20,3,11765,0,0,5,1957,1957,11,52.61934156378601,1046.1179698216736,141800.0
20,3,39384,1,0,6,1957,1957,11,52.61934156378601,1046.1179698216736,151980.0
20,3,11727,0,0,6,1969,1969,6,52.61934156378601,1046.1179698216736,150900.0
60,3,8238,4,0,5,1997,1998,10,52.61934156378601,1046.1179698216736,184600.0
60,3,13041,4,0,5,1995,1995,6,52.61934156378601,1046.1179698216736,247100.0
60,3,9783,4,0,5,1996,1996,6,52.61934156378601,1046.1179698216736,233000.0
60,3,13128,1,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,270200.0
60,3,13751,1,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,270200.0
160,3,13108,4,0,5,1994,1994,5,52.61934156378601,1046.1179698216736,237800.0
20,3,8076,4,0,6,1993,1994,6,52.61934156378601,1046.1179698216736,166400.0
120,3,3701,4,4,5,1987,1987,6,52.61934156378601,1046.1179698216736,186060.0
60,3,16023,1,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,256092.0
60,3,18062,1,0,5,2006,2006,5,52.61934156378601,1046.1179698216736,245792.0
60,3,12292,1,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,262446.0
60,3,16052,1,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,249338.0
60,3,15922,0,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,256092.0
120,3,8147,4,4,5,2005,2005,7,52.61934156378601,1046.1179698216736,182600.0
20,3,18261,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,208180.4
85,3,10464,3,0,6,1980,1980,6,52.61934156378601,1046.1179698216736,145900.0
60,3,10530,4,0,5,1978,1978,8,52.61934156378601,1046.1179698216736,179180.0
85,3,9927,4,0,5,1976,1976,10,52.61934156378601,1046.1179698216736,148800.0
60,1,9512,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,261000.0
80,3,10530,4,0,6,1975,2000,8,52.61934156378601,1046.1179698216736,160860.0
20,3,10000,4,0,6,1974,1974,6,52.61934156378601,1046.1179698216736,173900.0
20,3,7200,4,0,4,1971,1971,6,52.61934156378601,1046.1179698216736,111650.0
120,2,8773,2,4,5,2002,2002,7,52.61934156378601,1046.1179698216736,223916.0
160,4,2760,4,4,5,1973,1973,6,52.61934156378601,1046.1179698216736,141580.0
160,4,2160,4,4,6,1973,1973,6,52.61934156378601,1046.1179698216736,139580.0
160,4,1890,4,3,7,1972,1972,6,52.61934156378601,1046.1179698216736,132900.0
160,4,1680,4,3,5,1972,1972,6,52.61934156378601,1046.1179698216736,128200.0
160,4,1680,4,3,5,1972,1972,6,52.61934156378601,1046.1179698216736,128200.0
120,3,4043,4,4,5,1975,1975,8,52.61934156378601,1046.1179698216736,145459.4
20,3,7514,4,0,7,1967,1975,7,52.61934156378601,1046.1179698216736,139890.0
120,3,2280,2,3,7,1976,1976,8,52.61934156378601,1046.1179698216736,140967.4
160,3,2179,4,3,5,1976,1976,8,52.61934156378601,1046.1179698216736,133159.4
60,3,16387,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,249338.0
20,3,16163,0,0,5,2004,2004,10,52.61934156378601,1046.1179698216736,164700.0
20,3,12228,0,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,157700.0
20,3,14780,0,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,187300.0
60,3,13975,0,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,270200.0
60,3,9942,4,0,5,2005,2006,7,52.61934156378601,1046.1179698216736,257600.0
60,3,12867,0,0,5,2005,2006,5,52.61934156378601,1046.1179698216736,264200.0
60,3,10672,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,267200.0
60,3,11643,4,0,5,2005,2006,7,52.61934156378601,1046.1179698216736,265042.6
20,3,13758,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,182080.4
20,3,14828,0,0,5,2004,2005,7,52.61934156378601,1046.1179698216736,190100.0
60,3,13215,0,0,5,2004,2004,10,52.61934156378601,1046.1179698216736,270000.0
120,3,5911,4,4,5,2005,2005,7,52.61934156378601,1046.1179698216736,183980.0
20,3,7740,4,4,5,2006,2006,7,52.61934156378601,1046.1179698216736,157200.0
120,3,6373,4,4,5,2006,2006,7,52.61934156378601,1046.1179698216736,187420.0
60,3,10237,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,262700.0
60,3,10237,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,266300.0
20,3,11660,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,127986.4
60,3,11631,0,0,5,2004,2005,10,52.61934156378601,1046.1179698216736,275600.0
60,3,9073,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,279995.4
120,3,3087,4,4,5,2006,2006,10,52.61934156378601,1046.1179698216736,164968.0
120,3,2938,4,4,5,2002,2002,10,52.61934156378601,1046.1179698216736,177140.0
120,4,3072,4,4,5,2004,2004,10,52.61934156378601,1046.1179698216736,146788.0
120,3,3010,4,4,5,2005,2006,10,52.61934156378601,1046.1179698216736,164968.0
60,3,9171,4,0,5,2004,2005,10,52.61934156378601,1046.1179698216736,279800.0
60,3,8658,4,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,209800.0
60,3,12104,3,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,262646.0
60,3,9660,4,0,5,1998,1998,10,52.61934156378601,1046.1179698216736,233000.0
60,3,9545,0,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,236358.0
60,3,9233,4,0,5,2000,2000,10,52.61934156378601,1046.1179698216736,251700.0
60,3,10019,4,0,5,1995,1995,10,52.61934156378601,1046.1179698216736,233000.0
60,3,17242,4,0,5,1993,1994,7,52.61934156378601,1046.1179698216736,245200.0
60,3,10236,4,0,5,1994,1995,10,52.61934156378601,1046.1179698216736,233000.0
60,3,12585,4,0,5,1993,1993,6,52.61934156378601,1046.1179698216736,238300.0
60,3,12447,4,0,5,2005,2006,5,52.61934156378601,1046.1179698216736,264442.6
20,3,15218,1,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,149284.4
20,3,10936,0,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,127986.4
20,1,8640,4,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,188276.0
60,1,13162,0,0,5,2006,2006,10,52.61934156378601,1046.1179698216736,265626.0
60,1,8125,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,209200.0
20,3,7733,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,151600.0
20,3,11024,0,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,139586.4
20,3,13072,4,0,5,2005,2006,10,52.61934156378601,1046.1179698216736,167900.0
60,3,7800,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,196500.0
60,3,7632,4,0,5,2005,2005,10,52.61934156378601,1046.1179698216736,195100.0
60,3,8304,4,0,5,1997,1998,10,52.61934156378601,1046.1179698216736,192800.0
60,3,9370,4,0,5,1992,1993,6,52.61934156378601,1046.1179698216736,222200.0
120,3,7175,4,4,5,1990,1991,8,52.61934156378601,1046.1179698216736,179100.0
120,3,7175,4,4,5,1991,1991,8,52.61934156378601,1046.1179698216736,179100.0
60,3,9019,4,0,5,1994,1994,10,52.61934156378601,1046.1179698216736,246900.0
20,3,9100,4,0,4,1962,1962,11,52.61934156378601,1046.1179698216736,116300.0
90,4,8927,4,2,6,1977,1977,10,52.61934156378601,1046.1179698216736,175560.0
20,3,9240,4,0,6,1962,2002,6,52.61934156378601,1046.1179698216736,153900.0
20,3,9308,1,0,5,1965,1965,6,52.61934156378601,1046.1179698216736,130200.0
20,3,8450,4,0,6,1968,1968,8,52.61934156378601,1046.1179698216736,140090.0
20,3,8638,4,0,6,1963,1963,6,52.61934156378601,1046.1179698216736,145600.0
20,3,13052,1,0,6,1965,1965,6,52.61934156378601,1046.1179698216736,142270.0
20,3,8020,4,0,6,1964,1964,6,52.61934156378601,1046.1179698216736,138630.0
20,3,8789,4,0,6,1967,1967,10,52.61934156378601,1046.1179698216736,146400.0
80,3,14330,0,0,4,1974,1974,12,52.61934156378601,1046.1179698216736,160090.0
60,3,11025,4,0,5,1992,1993,6,52.61934156378601,1046.1179698216736,217800.0
120,1,3628,4,4,5,2004,2004,7,52.61934156378601,1046.1179698216736,187268.0
160,1,2544,4,3,5,2005,2005,7,52.61934156378601,1046.1179698216736,165168.0
160,1,2998,4,4,5,2000,2000,7,52.61934156378601,1046.1179698216736,174880.0
160,1,4447,2,4,5,2003,2003,10,52.61934156378601,1046.1179698216736,171230.0
60,1,8314,0,0,5,1997,1998,11,52.61934156378601,1046.1179698216736,208250.0
20,1,7180,4,0,5,2001,2002,5,52.61934156378601,1046.1179698216736,194460.0
190,3,13110,0,1,6,1972,1972,8,52.61934156378601,1046.1179698216736,171300.0
20,3,10140,4,0,6,1967,1967,6,52.61934156378601,1046.1179698216736,152490.0
20,3,9600,0,0,5,1968,1968,7,52.61934156378601,1046.1179698216736,142850.0
60,3,8640,4,0,5,1968,1968,6,52.61934156378601,1046.1179698216736,156600.0
20,3,9360,4,0,7,1968,2004,6,52.61934156378601,1046.1179698216736,155300.0
85,3,8400,4,0,6,1968,1968,6,52.61934156378601,1046.1179698216736,136280.0
20,3,9759,4,0,5,1966,1966,8,52.61934156378601,1046.1179698216736,132000.0
80,3,9600,4,0,7,1967,1967,7,52.61934156378601,1046.1179698216736,165340.0
190,3,8800,4,1,7,1965,2000,3,52.61934156378601,1046.1179698216736,140200.0
20,3,10368,1,0,6,1964,1964,6,52.61934156378601,1046.1179698216736,145100.0
60,3,9350,4,0,6,1964,1964,6,52.61934156378601,1046.1179698216736,168480.0
20,3,10800,4,0,7,1960,1960,11,52.61934156378601,1046.1179698216736,140500.0
30,3,8550,4,0,8,1934,1950,7,52.61934156378601,1046.1179698216736,142590.0
20,3,9724,4,0,7,1947,1950,3,52.61934156378601,1046.1179698216736,181800.0
20,3,9600,4,0,6,1961,1990,12,52.61934156378601,1046.1179698216736,138900.0
20,3,10858,0,0,6,1952,1952,11,52.61934156378601,1046.1179698216736,135200.0
20,3,9600,4,0,5,1951,1951,6,52.61934156378601,1046.1179698216736,115800.0
60,3,9462,4,0,6,1949,1973,11,52.61934156378601,1046.1179698216736,164600.0
20,3,9888,4,0,6,1954,1975,7,52.61934156378601,1046.1179698216736,146390.0
90,3,8917,4,2,5,1967,1967,8,52.61934156378601,1046.1179698216736,141800.0
80,3,12700,4,0,5,1964,1964,6,52.61934156378601,1046.1179698216736,150280.0
20,3,9723,0,0,7,1963,1963,7,52.61934156378601,1046.1179698216736,156000.0
20,3,8400,0,0,5,1957,1957,3,52.61934156378601,1046.1179698216736,130500.0
20,3,9610,0,0,6,1958,1958,11,52.61934156378601,1046.1179698216736,145800.0
80,3,10000,0,0,6,1956,1956,11,52.61934156378601,1046.1179698216736,153000.0
20,3,10152,4,0,6,1956,1994,11,52.61934156378601,1046.1179698216736,140270.0
20,3,8092,4,0,8,1954,2000,11,52.61934156378601,1046.1179698216736,141750.0
20,3,12778,4,0,6,1952,2003,7,52.61934156378601,1046.1179698216736,152700.0
20,3,10170,0,0,6,1951,1951,11,52.61934156378601,1046.1179698216736,136000.0
80,3,7700,4,0,7,1956,1956,10,52.61934156378601,1046.1179698216736,141767.4
20,3,11050,4,0,5,1956,1956,11,52.61934156378601,1046.1179698216736,132800.0
20,3,13600,4,0,6,1955,1955,6,52.61934156378601,1046.1179698216736,144920.0
